row_id,address_line_1,address_line_2,city,state,zip,phone,mon_hrs,tue_hrs,wed_hrs,thu_hrs,fri_hrs,sat_hrs,sun_hrs,drive-thru,mobile-order,dunkin-card,kcup,curbside-pickup,has-baskin-robbins,location
5665,1001 Valley Rd,,Stirling,NJ,7980,(908) 647-1919,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,True,False,False,"1001 Valley Rd, Stirling, NJ, 7980"
5666,2737 Route 23,,Stockholm,NJ,7460,(973) 697-0100,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,False,True,True,False,False,"2737 Route 23, Stockholm, NJ, 7460"
5667,57 State Route 10 E,,Succasunna,NJ,7876,(862) 251-4893,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 8:00 PM,False,True,True,True,False,False,"57 State Route 10 E, Succasunna, NJ, 7876"
5668,10 Ashwood Ave,,Summit,NJ,7901,(908) 219-4411,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,True,False,False,"10 Ashwood Ave, Summit, NJ, 7901"
5669,33 Union Pl,,Summit,NJ,7901,(908) 273-1633,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 8:00 PM,False,False,True,True,False,False,"33 Union Pl, Summit, NJ, 7901"
5670,545 Morris Ave,,Summit,NJ,7901,(908) 273-9303,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,True,False,False,"545 Morris Ave, Summit, NJ, 7901"
5671,1111 Route 322,,Swedesboro,NJ,8085,(856) 467-2041,5:00 AM - 7:30 PM,5:00 AM - 7:30 PM,5:00 AM - 7:30 PM,5:00 AM - 7:30 PM,5:00 AM - 7:30 PM,5:00 AM - 7:30 PM,5:00 AM - 7:30 PM,True,True,True,True,False,False,"1111 Route 322, Swedesboro, NJ, 8085"
5672,1406 Teaneck Rd,,Teaneck,NJ,7666,(201) 862-0062,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 12:00 AM,5:00 AM - 11:00 PM,False,True,True,True,False,False,"1406 Teaneck Rd, Teaneck, NJ, 7666"
5673,332 Cedar Ln,,Teaneck,NJ,7666,(201) 708-7403,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,True,True,True,True,False,True,"332 Cedar Ln, Teaneck, NJ, 7666"
5674,1201 Sycamore Ave,Suite 101,Tinton Falls,NJ,7724,(732) 389-7515,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,5:30 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 6:00 PM,False,True,True,True,False,False,"1201 Sycamore Ave Suite 101, Tinton Falls, NJ, 7724"
5675,4060A Asbury Ave,,Tinton Falls,NJ,7753,(732) 922-3600,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,"4060A Asbury Ave, Tinton Falls, NJ, 7753"
5676,596 Shrewsbury Ave,,Tinton Falls,NJ,7701,(732) 219-1725,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 7:00 PM,True,True,True,True,False,False,"596 Shrewsbury Ave, Tinton Falls, NJ, 7701"
5677,1111 Route 37 W,,Toms River,NJ,8755,(732) 281-1388,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,True,True,True,True,False,True,"1111 Route 37 W, Toms River, NJ, 8755"
5678,"1245 Lakewood Rd, Rt 166",,Toms River,NJ,8753,(732) 286-3635,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,"1245 Lakewood Rd, Rt 166, Toms River, NJ, 8753"
5679,146 Route 37 E,,Toms River,NJ,8753,(732) 244-4100,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,True,True,True,True,False,False,"146 Route 37 E, Toms River, NJ, 8753"
5680,1594 Lakewood Rd,,Toms River,NJ,8755,(732) 914-4740,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,"1594 Lakewood Rd, Toms River, NJ, 8755"
5681,1781 Hooper Ave,,Toms River,NJ,8753,(732) 255-9308,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,True,True,True,True,False,False,"1781 Hooper Ave, Toms River, NJ, 8753"
5682,1902 Route 37 E,,Toms River,NJ,8753,(732) 831-0008,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 6:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,True,True,True,True,False,False,"1902 Route 37 E, Toms River, NJ, 8753"
5683,2 Route 37 W,In ShopRite,Toms River,NJ,8753,(848) 223-7929,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,False,True,True,True,False,False,"2 Route 37 W In ShopRite, Toms River, NJ, 8753"
5684,380 Dover Rd,,Toms River,NJ,8757,(732) 286-6894,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,12:00 AM - 12:00 AM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,False,True,True,True,False,False,"380 Dover Rd, Toms River, NJ, 8757"
5685,911 Fischer Blvd,,Toms River,NJ,8753,(732) 288-9707,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,"911 Fischer Blvd, Toms River, NJ, 8753"
5686,410 Minnisink Rd,,Totowa,NJ,7512,(973) 890-4405,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,True,True,True,True,False,True,"410 Minnisink Rd, Totowa, NJ, 7512"
5687,580 US Highway 46,,Totowa,NJ,7512,(973) 785-3143,3:30 AM - 10:00 PM,3:30 AM - 10:00 PM,3:30 AM - 10:00 PM,3:30 AM - 10:00 PM,3:30 AM - 10:00 PM,3:30 AM - 10:00 PM,3:30 AM - 10:00 PM,True,True,True,True,False,False,"580 US Highway 46, Totowa, NJ, 7512"
5688,303B Pascack Rd,,Township of Washington,NJ,7676,(201) 497-3041,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 5:00 PM,False,True,True,True,False,False,"303B Pascack Rd, Township of Washington, NJ, 7676"
5689,1 John Fitch Way,,Trenton,NJ,8625,(609) 433-1176,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,7:00 AM - 3:30 PM,Closed,Closed,False,True,True,True,False,False,"1 John Fitch Way, Trenton, NJ, 8625"
5690,1035 Parkway Ave,NJ Dot Building,Trenton,NJ,8618,(609) 431-0002,7:30 AM - 3:00 PM,7:30 AM - 3:00 PM,7:30 AM - 3:00 PM,7:30 AM - 3:00 PM,7:30 AM - 3:00 PM,7:30 AM - 3:00 PM,7:30 AM - 3:00 PM,False,True,True,True,False,False,"1035 Parkway Ave NJ Dot Building, Trenton, NJ, 8618"
5691,1072 Chambers St,,Trenton,NJ,8611,(609) 989-5800,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,False,True,True,True,False,False,"1072 Chambers St, Trenton, NJ, 8611"
5692,225 E State St,,Trenton,NJ,8608,(609) 392-4494,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,Closed,Closed,False,False,True,True,False,False,"225 E State St, Trenton, NJ, 8608"
5693,25 Market St,NJ Deptartment of Justice Buliding,Trenton,NJ,8611,(609) 392-3044,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,7:00 AM - 4:00 PM,Closed,Closed,False,True,True,True,False,False,"25 Market St NJ Deptartment of Justice Buliding, Trenton, NJ, 8611"
5694,275 Parkway Avenue,,Trenton,NJ,8618,(609) 394-0455,12:00 AM - 5:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,6:00 AM - 5:00 PM,12:00 AM - 5:00 PM,6:00 AM - 3:00 PM,True,True,True,True,False,False,"275 Parkway Avenue, Trenton, NJ, 8618"
5695,2803 S. Broad St,,Trenton,NJ,8610,(609) 888-4911,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,False,True,True,False,False,"2803 S. Broad St, Trenton, NJ, 8610"
5696,410 Lalor St,Suite A1,Trenton,NJ,8611,(609) 394-0855,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,5:30 AM - 10:00 PM,False,True,True,True,False,False,"410 Lalor St Suite A1, Trenton, NJ, 8611"
5697,47 E. State St,,Trenton,NJ,8608,(609) 695-0200,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,5:30 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 4:00 PM,False,True,True,True,False,False,"47 E. State St, Trenton, NJ, 8608"
5698,72 S Clinton Ave,Trenton Train Station,Trenton,NJ,8609,(609) 396-6763,7:00 AM - 7:00 PM,7:00 AM - 7:00 PM,7:00 AM - 7:00 PM,7:00 AM - 7:00 PM,7:00 AM - 7:00 PM,Closed,Closed,False,False,True,False,False,False,"72 S Clinton Ave Trenton Train Station, Trenton, NJ, 8609"
5699,766 Highway 33,,Trenton,NJ,8619,(609) 890-3949,Closed,Closed,Closed,Closed,Closed,Closed,Closed,True,False,True,True,False,False,"766 Highway 33, Trenton, NJ, 8619"
5700,801 N Olden Ave,In Exxon Gas Station,Trenton,NJ,8638,(609) 695-9031,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,False,"801 N Olden Ave In Exxon Gas Station, Trenton, NJ, 8638"
5701,201 East Main Street,,Tuckerton,NJ,8087,(609) 294-1055,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,False,False,False,False,False,"201 East Main Street, Tuckerton, NJ, 8087"
5702,2801 Rt 42,,Turnersville,NJ,8081,(856) 885-4035,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,"2801 Rt 42, Turnersville, NJ, 8081"
5703,460 Hursville-Crosskeys Rd,,Turnersville,NJ,8012,(856) 270-5927,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 5:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,"460 Hursville-Crosskeys Rd, Turnersville, NJ, 8012"
5704,5400 Route 42,,Turnersville,NJ,8012,(856) 352-0185,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,"5400 Route 42, Turnersville, NJ, 8012"
5705,5751 Route 42 South,,Turnersville,NJ,8012,(856) 228-8188,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 7:00 PM,True,False,True,True,False,False,"5751 Route 42 South, Turnersville, NJ, 8012"
5706,1401 Morris Ave,,Union,NJ,7083,(908) 964-8365,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,False,True,True,True,False,False,"1401 Morris Ave, Union, NJ, 7083"
5707,1451 Stuyvesant Ave,,Union,NJ,7083,(908) 687-3336,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,True,False,False,"1451 Stuyvesant Ave, Union, NJ, 7083"
5708,1982 Morris Ave,,Union,NJ,7083,(908) 810-9797,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,6:00 AM - 3:00 PM,False,True,True,True,False,False,"1982 Morris Ave, Union, NJ, 7083"
5709,2639 Morris Ave,,Union,NJ,7083,(908) 964-7871,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,False,False,True,True,False,True,"2639 Morris Ave, Union, NJ, 7083"
5710,320 Chestnut St,,Union,NJ,7083,(908) 624-0500,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,False,True,True,True,False,False,"320 Chestnut St, Union, NJ, 7083"
5711,900 Springfield Road,,Union,NJ,7083,(908) 258-0048,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,False,False,False,False,False,False,"900 Springfield Road, Union, NJ, 7083"
5712,2000 Bergenline Ave,,Union City,NJ,7087,(201) 330-1616,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,False,True,True,True,False,False,"2000 Bergenline Ave, Union City, NJ, 7087"
5713,3606 Bergenline Ave,,Union City,NJ,7087,(201) 866-7646,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,False,True,True,False,False,"3606 Bergenline Ave, Union City, NJ, 7087"
5714,4801 Park Ave,,Union City,NJ,7087,(201) 330-3288,5:00 AM - 11:30 PM,5:00 AM - 11:30 PM,5:00 AM - 11:30 PM,5:00 AM - 11:30 PM,5:00 AM - 11:30 PM,5:00 AM - 11:30 PM,5:00 AM - 11:30 PM,False,True,True,True,False,True,"4801 Park Ave, Union City, NJ, 7087"
5715,4900 Bergenline Ave,,Union City,NJ,7087,(201) 865-5886,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,False,True,True,True,False,False,"4900 Bergenline Ave, Union City, NJ, 7087"
5716,704 Kennedy Blvd,,Union City,NJ,7087,(201) 866-8648,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,False,True,True,True,False,True,"704 Kennedy Blvd, Union City, NJ, 7087"
5717,10 Landis Ave,,Upper Deerfield,NJ,8302,(856) 451-0202,5:00 AM - 10:00 PM,5:00 AM - 6:30 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 5:00 PM,5:00 AM - 10:00 PM,True,True,True,True,False,False,"10 Landis Ave, Upper Deerfield, NJ, 8302"
5718,622 Valley Rd,,Upper Montclair,NJ,7043,(973) 655-9615,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,False,True,True,False,False,"622 Valley Rd, Upper Montclair, NJ, 7043"
5719,769 Route 40,,Upper Pittsgrove,NJ,8318,(856) 521-0934,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,4:30 AM - 8:00 PM,True,True,True,True,False,False,"769 Route 40, Upper Pittsgrove, NJ, 8318"
5720,6400 Ventnor Ave,,Ventnor City,NJ,8406,(609) 541-2933,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,"6400 Ventnor Ave, Ventnor City, NJ, 8406"
5721,301 Route 94 And Church St,,Vernon,NJ,7462,(973) 764-7744,Closed,Closed,Closed,Closed,Closed,Closed,Closed,True,True,True,True,False,False,"301 Route 94 And Church St, Vernon, NJ, 7462"
5722,101 Bloomfield Ave,,Verona,NJ,7044,(973) 239-7134,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,6:00 AM - 10:00 PM,False,True,True,True,False,False,"101 Bloomfield Ave, Verona, NJ, 7044"
5723,1800 South Lincoln Avenue,,Vineland,NJ,8361,(856) 506-0600,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,False,False,False,False,False,"1800 South Lincoln Avenue, Vineland, NJ, 8361"
5724,2881 S Delsea Dr,,Vineland,NJ,8360,(856) 696-0750,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,Open 24 Hours,12:00 AM - 12:00 AM,True,True,True,True,False,False,"2881 S Delsea Dr, Vineland, NJ, 8360"
5725,360 N Delsea Dr,,Vineland,NJ,8360,(856) 696-9766,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,"360 N Delsea Dr, Vineland, NJ, 8360"
5726,709 E. Chestnut Ave,,Vineland,NJ,8360,(856) 691-5444,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:30 AM - 8:00 PM,5:00 AM - 8:00 PM,True,True,True,True,False,False,"709 E. Chestnut Ave, Vineland, NJ, 8360"
5727,975 N Main Rd,,Vineland,NJ,8360,(856) 696-1491,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,True,True,True,True,False,False,"975 N Main Rd, Vineland, NJ, 8360"
5728,11 S Burnt Mill Rd,,Voorhees,NJ,8043,(856) 616-0080,4:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 12:00 AM,12:00 AM - 9:00 PM,True,True,True,True,False,False,"11 S Burnt Mill Rd, Voorhees, NJ, 8043"
5729,1120 White Horse Rd,,Voorhees,NJ,8043,(856) 435-2094,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,True,True,True,True,False,False,"1120 White Horse Rd, Voorhees, NJ, 8043"
5730,29 E Prospect St,,Waldwick,NJ,7463,(201) 493-8810,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,True,False,False,"29 E Prospect St, Waldwick, NJ, 7463"
5731,1902 State Route 35,,Wall Township,NJ,7719,(732) 681-9781,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,True,True,True,True,False,False,"1902 State Route 35, Wall Township, NJ, 7719"
5732,443 Paterson Ave,,Wallington,NJ,7057,(201) 939-7405,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,False,True,True,True,False,True,"443 Paterson Ave, Wallington, NJ, 7057"
5733,6 Main St,,Wallington,NJ,7057,(973) 458-0570,6:00 AM - 5:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,5:30 AM - 9:00 PM,6:30 AM - 8:30 PM,False,True,True,True,False,False,"6 Main St, Wallington, NJ, 7057"
5734,190 Route 23,,Wantage,NJ,7461,(973) 702-3865,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,True,True,True,True,False,False,"190 Route 23, Wantage, NJ, 7461"
5735,566 Route 9,,Waretown,NJ,8758,(609) 891-0429,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,True,False,True,True,False,False,"566 Route 9, Waretown, NJ, 8758"
5736,177 Washington Valley Rd,,Warren,NJ,7059,(732) 271-4010,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,False,True,True,True,False,False,"177 Washington Valley Rd, Warren, NJ, 7059"
5737,156 SR-31,,Washington,NJ,7882,(908) 689-7941,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,6:00 AM - 8:00 PM,False,True,True,True,False,False,"156 SR-31, Washington, NJ, 7882"
5738,345 State Route 31 S,,Washington,NJ,7882,(908) 223-1380,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,True,True,True,True,False,False,"345 State Route 31 S, Washington, NJ, 7882"
5739,750 Somerset St,,Watchung,NJ,7069,(908) 561-1004,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 6:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,True,True,True,False,True,"750 Somerset St, Watchung, NJ, 7069"
5740,100 Willowbrook Dr,Willowbrook Mall,Wayne,NJ,7470,(973) 256-4992,8:00 AM - 7:30 PM,8:00 AM - 7:30 PM,8:00 AM - 7:30 PM,8:00 AM - 7:30 PM,8:00 AM - 8:00 PM,8:00 AM - 8:00 PM,8:00 AM - 7:00 PM,False,True,True,True,False,False,"100 Willowbrook Dr Willowbrook Mall, Wayne, NJ, 7470"
5741,1050 Hamburg Tpke,,Wayne,NJ,7470,(973) 872-0530,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,True,True,True,True,False,False,"1050 Hamburg Tpke, Wayne, NJ, 7470"
5742,1467 Route 23,Staples Plaza,Wayne,NJ,7470,(973) 628-0434,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,False,False,True,True,False,True,"1467 Route 23 Staples Plaza, Wayne, NJ, 7470"
